date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:05:00	5792/5792	---M--	200	added ('OK')	image/jpeg	etag:%2216a0-607430ddc742d%22	https://themesbrand.com/lexa/layouts/assets/images/users/user-7.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/users/user-7.jpg	(from https://themesbrand.com/lexa/layouts/kanbanboard.html)
23:05:00	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-607430ddd2fae-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/dragula/dragula.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/dragula/dragula.min.js	(from https://themesbrand.com/lexa/layouts/kanbanboard.html)
23:05:00	170/170	---M-Z	200	added ('OK')	application/javascript	etag:%22aa-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/kanbanboard.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/kanbanboard.init.js	(from https://themesbrand.com/lexa/layouts/kanbanboard.html)
23:05:00	509/509	---M-Z	200	added ('OK')	application/javascript	etag:%221fd-607430ddc742d-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/alerts.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/alerts.init.js	(from https://themesbrand.com/lexa/layouts/ui-alerts.html)
23:05:01	84731/84731	---M--	200	added ('OK')	image/jpeg	etag:%2214afb-607430ddc742d%22	https://themesbrand.com/lexa/layouts/assets/images/small/img-5.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/small/img-5.jpg	(from https://themesbrand.com/lexa/layouts/ui-cards.html)
23:05:02	54313/54313	---M--	200	added ('OK')	image/jpeg	etag:%22d429-607430ddc742d%22	https://themesbrand.com/lexa/layouts/assets/images/small/img-6.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/small/img-6.jpg	(from https://themesbrand.com/lexa/layouts/ui-cards.html)
23:05:02	143642/143642	---M--	200	added ('OK')	image/jpeg	etag:%222311a-607430ddc742d%22	https://themesbrand.com/lexa/layouts/assets/images/small/img-7.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/small/img-7.jpg	(from https://themesbrand.com/lexa/layouts/ui-cards.html)
23:05:02	6852/6852	---M-Z	200	added ('OK')	text/css	etag:%221ac4-6240578e8cfa8-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/magnific-popup/magnific-popup.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/magnific-popup/magnific-popup.css	(from https://themesbrand.com/lexa/layouts/ui-lightbox.html)
23:05:02	20735/20735	---M-Z	200	added ('OK')	application/javascript	etag:%2250ff-6240578e8cfa8-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://themesbrand.com/lexa/layouts/ui-lightbox.html)
23:05:02	1777/1777	---M-Z	200	added ('OK')	application/javascript	etag:%226f1-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/lightbox.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/lightbox.init.js	(from https://themesbrand.com/lexa/layouts/ui-lightbox.html)
23:05:03	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-607430ddd9d0e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	(from https://themesbrand.com/lexa/layouts/ui-rangeslider.html)
23:05:03	41171/41171	---M-Z	200	added ('OK')	application/javascript	etag:%22a0d3-607430dddacae-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://themesbrand.com/lexa/layouts/ui-rangeslider.html)
23:05:03	1355/1355	---M-Z	200	added ('OK')	application/javascript	etag:%2254b-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/range-sliders.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/range-sliders.init.js	(from https://themesbrand.com/lexa/layouts/ui-rangeslider.html)
23:05:04	4084/4084	---M-Z	200	added ('OK')	application/javascript	etag:%22ff4-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	(from https://themesbrand.com/lexa/layouts/ui-session-timeout.html)
23:05:04	219/219	---M-Z	200	added ('OK')	application/javascript	etag:%22db-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/session-timeout.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/session-timeout.init.js	(from https://themesbrand.com/lexa/layouts/ui-session-timeout.html)
23:05:04	24459/24459	---M-Z	200	added ('OK')	text/css	etag:%225f8b-6099cdd372777-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/sweetalert2/sweetalert2.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/lexa/layouts/ui-sweet-alert.html)
23:05:04	48449/48449	---M-Z	200	added ('OK')	application/javascript	etag:%22bd41-6099cdd372777-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/sweetalert2/sweetalert2.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/lexa/layouts/ui-sweet-alert.html)
23:05:04	4471/4471	---M-Z	200	added ('OK')	application/javascript	etag:%221177-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/sweet-alerts.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/sweet-alerts.init.js	(from https://themesbrand.com/lexa/layouts/ui-sweet-alert.html)
23:05:05	42773/42773	---M-Z	200	added ('OK')	application/javascript	etag:%22a715-607430dde1a0e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/parsleyjs/parsley.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/parsleyjs/parsley.min.js	(from https://themesbrand.com/lexa/layouts/form-validation.html)
23:05:05	385/385	---M-Z	200	added ('OK')	application/javascript	etag:%22181-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/form-validation.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/form-validation.init.js	(from https://themesbrand.com/lexa/layouts/form-validation.html)
23:05:06	16264/16264	---M-Z	200	added ('OK')	text/css	etag:%223f88-6099cdd370836-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/select2/css/select2.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/select2/css/select2.min.css	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:06	15733/15733	---M-Z	200	added ('OK')	text/css	etag:%223d75-6099cdd35430c-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:06	11514/11514	---M-Z	200	added ('OK')	text/css	etag:%222cfa-6099cdd372777-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:06	1377/1377	---M-Z	200	added ('OK')	text/css	etag:%22561-6099cdd35430c-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:06	73163/73163	---M-Z	200	added ('OK')	application/javascript	etag:%2211dcb-6099cdd3717d7-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/select2/js/select2.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/select2/js/select2.min.js	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:07	33871/33871	---M-Z	200	added ('OK')	application/javascript	etag:%22844f-6099cdd35430c-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:07	36375/36375	---M-Z	200	added ('OK')	application/javascript	etag:%228e17-6099cdd372777-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:07	13840/13840	---M-Z	200	added ('OK')	application/javascript	etag:%223610-6099cdd35430c-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:07	8143/8143	---M-Z	200	added ('OK')	application/javascript	etag:%221fcf-607430ddcb2ad-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/bootstrap-filestyle/bootstrap-filestyle.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/bootstrap-filestyle/bootstrap-filestyle.min.js	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:08	8622/8622	---M-Z	200	added ('OK')	application/javascript	etag:%2221ae-6099cdd35430c-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:08	3994/3994	---M-Z	200	added ('OK')	application/javascript	etag:%22f9a-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/form-advanced.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/form-advanced.init.js	(from https://themesbrand.com/lexa/layouts/form-advanced.html)
23:05:08	949/949	---M-Z	200	added ('OK')	application/javascript	etag:%223b5-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/form-editor.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/form-editor.init.js	(from https://themesbrand.com/lexa/layouts/form-editors.html)
23:05:08	9830/9830	---M-Z	200	added ('OK')	text/css	etag:%222666-6099cdd365c52-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/dropzone/min/dropzone.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/dropzone/min/dropzone.min.css	(from https://themesbrand.com/lexa/layouts/form-uploads.html)
23:05:09	114702/114702	---M-Z	200	added ('OK')	application/javascript	etag:%221c00e-6099cdd365c52-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/dropzone/min/dropzone.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/dropzone/min/dropzone.min.js	(from https://themesbrand.com/lexa/layouts/form-uploads.html)
23:05:09	21202/21202	---M-Z	200	added ('OK')	text/css	etag:%2252d2-607430ddcd1ed-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css	(from https://themesbrand.com/lexa/layouts/form-xeditable.html)
23:05:09	231292/231292	---M-Z	200	added ('OK')	application/javascript	etag:%223877c-607430ddce18d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/js/index.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/js/index.js	(from https://themesbrand.com/lexa/layouts/form-xeditable.html)
23:05:09	1204/1204	---M-Z	200	added ('OK')	application/javascript	etag:%224b4-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/form-xeditable.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/form-xeditable.init.js	(from https://themesbrand.com/lexa/layouts/form-xeditable.html)
23:05:10	3788/3788	---M-Z	200	added ('OK')	application/javascript	etag:%22ecc-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/morris.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/morris.init.js	(from https://themesbrand.com/lexa/layouts/charts-morris.html)
23:05:10	11512/11512	---M-Z	200	added ('OK')	text/css	etag:%222cf8-607430ddd200e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/chartist/chartist.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/chartist/chartist.min.css	(from https://themesbrand.com/lexa/layouts/charts-chartist.html)
23:05:10	40352/40352	---M-Z	200	added ('OK')	application/javascript	etag:%229da0-607430ddd200e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/chartist/chartist.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/chartist/chartist.min.js	(from https://themesbrand.com/lexa/layouts/charts-chartist.html)
23:05:10	3032/3032	---M-Z	200	added ('OK')	application/javascript	etag:%22bd8-607430ddd200e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/chartist-plugin-tooltips/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/chartist-plugin-tooltips/chartist-plugin-tooltip.min.js	(from https://themesbrand.com/lexa/layouts/charts-chartist.html)
23:05:11	4262/4262	---M-Z	200	added ('OK')	application/javascript	etag:%2210a6-607430ddc742d-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/chartist.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/chartist.init.js	(from https://themesbrand.com/lexa/layouts/charts-chartist.html)
23:05:11	205475/205475	---MCZ	200	added ('OK')	application/javascript	etag:%22322a3-6240578e8cfa8-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/chart.js/chart.umd.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/chart.js/chart.umd.js	(from https://themesbrand.com/lexa/layouts/charts-chartjs.html)
23:05:11	4131/4131	---M-Z	200	added ('OK')	application/javascript	etag:%221023-6240578e8a0c8-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/chartjs.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/chartjs.init.js	(from https://themesbrand.com/lexa/layouts/charts-chartjs.html)
23:05:12	122971/122971	---M-Z	200	added ('OK')	application/javascript	etag:%221e05b-607430ddd4eee-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:12	11768/11768	---M-Z	200	added ('OK')	application/javascript	etag:%222df8-607430ddd4eee-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.time.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.time.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:12	8866/8866	---M-Z	200	added ('OK')	application/javascript	etag:%2222a2-607430dddbc4e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/jquery.flot.tooltip/js/jquery.flot.tooltip.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/jquery.flot.tooltip/js/jquery.flot.tooltip.min.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:12	3314/3314	---M-Z	200	added ('OK')	application/javascript	etag:%22cf2-607430ddd4eee-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.resize.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.resize.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:12	23809/23809	---M-Z	200	added ('OK')	application/javascript	etag:%225d01-607430ddd4eee-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.pie.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.pie.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:13	13141/13141	---M-Z	200	added ('OK')	application/javascript	etag:%223355-607430ddd4eee-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.selection.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.selection.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:13	7090/7090	---M-Z	200	added ('OK')	application/javascript	etag:%221bb2-607430ddd4eee-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.stack.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.stack.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:13	16338/16338	---M-Z	200	added ('OK')	application/javascript	etag:%223fd2-607430ddd5e8e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/flot.curvedlines/curvedLines.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/flot.curvedlines/curvedLines.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:13	5419/5419	---M-Z	200	added ('OK')	application/javascript	etag:%22152b-607430ddd4eee-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.crosshair.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/flot-charts/jquery.flot.crosshair.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:14	3720/3720	---M-Z	200	added ('OK')	application/javascript	etag:%22e88-607430ddc742d-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/flot.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/flot.init.js	(from https://themesbrand.com/lexa/layouts/charts-flot.html)
23:05:14	2207/2207	---M-Z	200	added ('OK')	text/css	etag:%2289f-6099cdd35624d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/c3/c3.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/c3/c3.min.css	(from https://themesbrand.com/lexa/layouts/charts-c3.html)
23:05:14	190009/190009	---M-Z	200	added ('OK')	application/javascript	etag:%222e639-6099cdd3571ed-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/c3/c3.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/c3/c3.min.js	(from https://themesbrand.com/lexa/layouts/charts-c3.html)
23:05:14	151725/151725	---M-Z	200	added ('OK')	application/javascript	etag:%22250ad-6099cdd35a0ce-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/d3/d3.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/d3/d3.min.js	(from https://themesbrand.com/lexa/layouts/charts-c3.html)
23:05:15	2184/2184	---M-Z	200	added ('OK')	application/javascript	etag:%22888-607430ddc742d-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/c3-chart.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/c3-chart.init.js	(from https://themesbrand.com/lexa/layouts/charts-c3.html)
23:05:15	10804/10804	---M-Z	200	added ('OK')	application/javascript	etag:%222a34-607430dddacae-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/jquery-knob/jquery.knob.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/jquery-knob/jquery.knob.min.js	(from https://themesbrand.com/lexa/layouts/charts-other.html)
23:05:15	33/33	---M--	200	added ('OK')	application/javascript	etag:%2221-607430ddc83cd%22	https://themesbrand.com/lexa/layouts/assets/js/pages/jquery-knob.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/jquery-knob.init.js	(from https://themesbrand.com/lexa/layouts/charts-other.html)
23:05:16	11484/11484	---M-Z	200	added ('OK')	text/css	etag:%222cdc-6099cdd35c00f-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:16	7500/7500	---M-Z	200	added ('OK')	text/css	etag:%221d4c-6099cdd35cfaf-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:16	4169/4169	---M-Z	200	added ('OK')	text/css	etag:%221049-6099cdd360e31-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:16	87238/87238	---M-Z	200	added ('OK')	application/javascript	etag:%22154c6-6099cdd362d71-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:16	2340/2340	---M-Z	200	added ('OK')	application/javascript	etag:%22924-6099cdd35c00f-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:17	25577/25577	---M-Z	200	added ('OK')	application/javascript	etag:%2263e9-6099cdd35df4f-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:17	1693/1693	---M-Z	200	added ('OK')	application/javascript	etag:%2269d-6099cdd35cfaf-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:17	97630/97630	---M-Z	200	added ('OK')	application/javascript	etag:%2217d5e-6099cdd36aa74-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/jszip/jszip.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/jszip/jszip.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:18	25211/25211	---M-Z	200	added ('OK')	application/javascript	etag:%22627b-6099cdd35df4f-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:18	1357654/1357654	---MCZ	200	added ('OK')	application/javascript	etag:%2214b756-6099cdd36e8f6-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/pdfmake/build/pdfmake.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/pdfmake/build/pdfmake.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:18	2669/2669	---M-Z	200	added ('OK')	application/javascript	etag:%22a6d-6099cdd35df4f-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:18	3340/3340	---M-Z	200	added ('OK')	application/javascript	etag:%22d0c-6099cdd35cfaf-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:18	14778/14778	---M-Z	200	added ('OK')	application/javascript	etag:%2239ba-6099cdd360e31-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:19	1571/1571	---M-Z	200	added ('OK')	application/javascript	etag:%22623-6099cdd360e31-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:19	299/299	---M-Z	200	added ('OK')	application/javascript	etag:%2212b-607430ddc742d-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/datatables.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/datatables.init.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
